emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
4612.93711653149,1,19,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3622.99193963678,1,20,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
649894.275526667,1,21,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
507289.992834832,1,22,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
394645.74617416,1,23,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
305956.790758139,1,24,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
236381.320572796,1,25,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
182012.274491939,1,26,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
139698.9077853,1,27,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
106905.122869436,1,28,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
81595.4576754957,1,29,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
62142.3325222487,1,30,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
47250.0055057084,1,31,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
35891.9392314434,1,32,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
27259.1254854061,1,33,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
20717.4833556355,1,34,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
15772.8345872514,1,35,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
12042.2320889929,1,36,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
9230.61640274186,1,37,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7111.92813837115,1,38,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5513.92883500485,1,39,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4306.08839417163,1,40,2,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24014.0238317368,1,6,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10360.8150696345,1,8,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
27316.824604361,1,10,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25746.7347605303,1,11,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24330.020296211,1,12,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23032.7864387321,1,13,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
14551.1443077916,1,14,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13792.4878977378,1,15,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10916.350472612,1,16,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8630.141891482,1,17,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6811.02066140946,1,18,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5006.90505885898,1,19,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3932.41360385427,1,20,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
705398.502875029,1,21,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
550615.099939423,1,22,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
428350.470223258,1,23,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
332087.033649189,1,24,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
256569.469710356,1,25,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
197557.03468452,1,26,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
151629.894455015,1,27,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
116035.355997956,1,28,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
88564.1185853709,1,29,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
67449.5990764543,1,30,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
51285.3927164587,1,31,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
38957.2906741241,1,32,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
29587.1913804832,1,33,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22486.8602367063,1,34,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
17119.9136889245,1,35,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13070.6990455721,1,36,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10018.9572924475,1,37,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7719.32243486263,1,38,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5984.84598440238,1,39,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4673.84991818037,1,40,3,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23811.4447164515,1,6,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10273.412609924,1,8,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
27086.3835004657,1,10,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25529.5387260041,1,11,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24124.775476725,1,12,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22838.4849117574,1,13,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
14428.3927872253,1,14,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13676.1363018751,1,15,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10824.2615900332,1,16,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8557.33916081876,1,17,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6753.56379581102,1,18,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4964.66747284475,1,19,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3899.24028503081,1,20,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
699447.854802168,1,21,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
545970.184093999,1,22,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
424736.962553828,1,23,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
329285.59154412,1,24,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
254405.083743751,1,25,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
195890.469781229,1,26,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
150350.764806243,1,27,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
115056.497147621,1,28,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
87817.00344487,1,29,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
66880.6032179096,1,30,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
50852.7559556912,1,31,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
38628.652144656,1,32,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
29337.5977640352,1,33,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22297.1640706571,1,34,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
16975.4923710661,1,35,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
12960.4363645919,1,36,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
9934.43869953672,1,37,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7654.20325615218,1,38,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5934.3586186392,1,39,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4634.42194109351,1,40,4,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24783.1509840206,1,6,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10692.6538420819,1,8,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
28191.734684596,1,10,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
26571.35761115,1,11,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25109.2682621726,1,12,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23770.4862747492,1,13,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
15017.191991526,1,14,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
14234.2371445124,1,15,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
11265.9820716794,1,16,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8906.5502311801,1,17,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7029.16573206326,1,18,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5167.2674644541,1,19,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4058.36192879669,1,20,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
727991.182283655,1,21,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
568250.337864906,1,22,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
442069.786055153,1,23,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
342723.200094707,1,24,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
264786.940759106,1,25,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
203884.440727139,1,26,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
156486.33458102,1,27,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
119751.765357266,1,28,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
91400.6722924623,1,29,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
69609.8916798038,1,30,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
52927.9740818373,1,31,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
40205.0245086048,1,32,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
30534.8173348005,1,33,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23207.0750119912,1,34,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
17668.2345598943,1,35,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13489.3306587378,1,36,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10339.8469586354,1,37,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7966.55882154599,1,38,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6176.53012618113,1,39,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4823.54515055626,1,40,5,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22843.76264595,1,6,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
9855.9076116397,1,8,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25985.60998671,1,10,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24492.0344003526,1,11,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23144.3598420713,1,12,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
21910.3433130556,1,13,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13842.0320194259,1,14,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13120.3467624057,1,15,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10384.3704371937,1,16,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8209.57430338431,1,17,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6479.10322968336,1,18,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4762.90652315509,1,19,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3740.77762317498,1,20,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
671022.735856101,1,21,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
523782.300726672,1,22,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
407475.920721341,1,23,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
315903.633128485,1,24,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
244066.221859693,1,25,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
187929.604842259,1,26,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
144240.604707949,1,27,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
110380.673789975,1,28,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
84248.1759028746,1,29,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
64162.6177546594,1,30,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
48786.1320796559,1,31,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
37058.8081249776,1,32,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
28145.3363248026,1,33,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
21391.0214089605,1,34,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
16285.6190852983,1,35,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
12433.7324184333,1,36,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
9530.70938682532,1,37,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7343.14127133126,1,38,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5693.19003338255,1,39,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4446.08196118307,1,40,6,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24234.4590776301,1,6,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10455.9215304897,1,8,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
27567.5777055856,1,10,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25983.0753191829,1,11,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24553.3562120977,1,12,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23244.2144766905,1,13,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
14684.7156366115,1,14,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13919.0951869835,1,15,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
11016.5564363251,1,16,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8709.36174498398,1,17,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6873.54200413829,1,18,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5052.86563404404,1,19,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3968.51095121237,1,20,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
711873.664785568,1,21,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
555669.437179953,1,22,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
432282.486860445,1,23,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
335135.406026654,1,24,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
258924.633282301,1,25,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
199370.497260545,1,26,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
153021.77168905,1,27,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
117100.495368641,1,28,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
89377.0874320118,1,29,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
68068.748497726,1,30,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
51756.1638056107,1,31,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
39314.8967133811,1,32,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
29858.78517305,1,33,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22693.2769788724,1,34,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
17277.0648773356,1,35,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13190.6807187102,1,36,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10110.9256909896,1,37,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7790.18147751962,1,38,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6039.78350780327,1,39,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4716.75323430938,1,40,7,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24150.4524711913,1,6,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10419.6770043729,1,8,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
27472.0171385696,1,10,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25893.0072893822,1,11,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
24468.2441769806,1,12,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23163.640465475,1,13,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
14633.8123701842,1,14,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13870.8458760494,1,15,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10978.3685189512,1,16,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
8679.17151370627,1,17,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6849.71547943096,1,18,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
5035.35032275331,1,19,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
3954.7544594104,1,20,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
709406.017762781,1,21,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
553743.258280326,1,22,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
430784.017898223,1,23,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
333973.688817799,1,24,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
258027.093968724,1,25,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
198679.397085987,1,26,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
152491.335267521,1,27,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
116694.576870658,1,28,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
89067.2696727421,1,29,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
67832.7942085252,1,30,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
51576.7556467708,1,31,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
39178.615105246,1,32,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
29755.2823382338,1,33,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22614.6127437078,1,34,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
17217.1754618171,1,35,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
13144.9563920294,1,36,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10075.8770624011,1,37,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
7763.17750324595,1,38,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
6018.84713309443,1,39,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
4700.40302688969,1,40,8,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,1,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,2,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,3,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,4,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,5,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23329.1062869307,1,6,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,7,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
10065.3084078019,1,8,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
0,1,9,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
26537.7060121995,1,10,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
25012.3975881132,1,11,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
23636.0900376619,1,12,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
22375.8553201409,1,13,9,TRUCKS_RT_14_16_G,14-16t,G,FC,Running,Exhaust,2019
