emissions,rows,age,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear,month,provincia
1390.59017106432,368,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1250.77560707502,369,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1040.3255090299,370,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1257.5169130401,371,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1413.82073295621,372,31,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
941.295329927047,373,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
895.837400773361,374,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1028.55975031448,375,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
968.836483777546,376,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
993.963697771959,377,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
931.15657787359,378,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
971.910445340786,379,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1013.12888622666,380,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
911.265536089264,381,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
757.939935293774,382,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
916.17698444136,383,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1030.05375293842,384,32,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
685.419598463946,385,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
652.318663447157,386,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
748.962614221581,387,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
705.474140341792,388,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
723.770932410125,389,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
678.036900238996,390,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
707.7124957584,391,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
737.7263780152,392,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
663.552912653613,393,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
551.906367313127,394,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
667.129264145372,395,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
750.050496681051,396,33,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
498.864491685544,397,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
474.772853281168,398,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
545.112591867008,399,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
513.460658562445,400,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
526.777493819418,401,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
493.491190417955,402,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
515.089786237843,403,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
536.934595095225,404,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
482.949403867709,405,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
401.690424383395,406,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
485.552356530608,407,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
545.904378287142,408,34,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
362.936497962665,409,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
345.409223485533,410,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
396.583157119692,411,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
373.555577448724,412,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
383.243910919365,413,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
359.027285787695,414,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
374.74080891558,415,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
390.633458237191,416,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
351.357870231801,417,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
292.239913484847,418,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
353.251583934782,419,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
397.159201707445,420,35,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
263.951294714804,421,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
251.204307798276,422,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
288.421358478517,423,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
271.67418782354,424,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
278.720181206845,425,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
261.108258479291,426,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
272.536166108914,427,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
284.094346089256,428,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
255.53055500486,429,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
212.536088171554,430,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
256.907788175199,431,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
288.840295994045,432,36,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
191.903193929422,433,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
182.6356224068,434,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
209.693913224764,435,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
197.518047440724,436,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
202.64076766122,437,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
189.83619238415,438,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
198.144740279036,439,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
206.548001405811,440,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
185.78097790721,441,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
154.522273472671,442,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
186.78228174419,443,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
209.998497626873,444,37,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
139.483687368382,445,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
132.747608502487,446,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
152.414765155251,447,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
143.564810020659,448,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
147.288228537466,449,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
137.981299672653,450,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
144.020317957474,451,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
150.12817798774,452,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
135.033791313197,453,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
112.313589175803,454,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
135.761583011179,455,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
152.636150504037,456,38,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
101.359097526525,457,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
96.464167606072,458,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
110.755768916928,459,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
104.324741156502,460,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
107.030450674924,461,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
100.267352220338,462,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
104.655746697458,463,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
109.094166645814,464,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
98.1254760418189,465,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
81.6153075216505,466,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
98.6543429730457,467,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
110.916643780375,468,39,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
73.6399451788949,469,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
70.0836549218478,470,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
80.4668643498385,471,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
75.7945602027169,472,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
77.7603265272883,473,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
72.8467646311312,474,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
76.0350440910377,475,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
79.259668319685,476,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
71.2906374731835,477,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
59.2955829157832,478,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
71.6748726604816,479,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
80.5837440026176,480,40,LCV_NII_G,1.305-1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1058769.09661986,1,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1007638.01261885,2,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1156924.12682469,3,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1089747.38967526,4,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1118010.48289968,5,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1047365.02713051,6,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1093204.98199924,7,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1139567.48910336,8,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1024991.58101721,9,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
852530.927403304,10,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1030515.97869509,11,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1158604.58114993,12,1,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4413574.17783163,13,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4200429.65675347,14,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
4822742.24678961,15,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
4542709.97782723,16,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
4660527.22319185,17,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4366035.28877537,18,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
4557123.26231703,19,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
4750389.54183685,20,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4272769.56695746,21,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3553851.82567435,22,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4295798.51540051,23,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
4829747.37174138,24,2,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1963417.4689235,25,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1868598.24549406,26,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2145439.49958357,27,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2020864.67052448,28,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2073276.71309334,29,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1942269.37409933,30,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2027276.54747762,31,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2113252.75951661,32,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1900779.29370399,33,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1580962.38453226,34,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1911023.92489001,35,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2148555.7913118,36,3,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1581672.03607926,37,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1505288.42609574,38,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1728303.6925671,39,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1627949.83168893,40,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1670171.44955526,41,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1564635.74566769,42,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1633115.05336801,43,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1702374.99044326,44,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1531212.54302502,45,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1273577.33812915,46,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1539465.32009527,47,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1730814.08659222,48,4,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4475600.43275836,49,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4259460.48079631,50,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
4890518.75353732,51,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
4606551.04535889,52,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
4726024.03778957,53,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4427393.45495301,54,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
4621166.8872369,55,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
4817149.23836653,56,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4332817.02140707,57,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3603795.95495132,58,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4356169.6076478,59,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
4897622.32515579,60,5,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
5820745.52948729,61,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
5539644.55141108,62,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
6360367.86554288,63,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
5991053.44779455,64,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
6146434.13850485,65,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
5758049.90802457,66,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
6010062.09200872,67,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
6264947.08706918,68,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
5635048.45581091,69,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
4686919.55618546,70,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
5665419.67951706,71,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
6369606.42098652,72,6,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4456950.62101335,73,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4241711.32349426,74,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
4870139.97856417,75,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
4587355.56285761,76,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
4706330.71173614,77,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4408944.52152016,78,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
4601910.50057234,79,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
4797076.19391296,80,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4314762.18765038,81,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3588778.94949316,82,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4338017.46374386,83,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
4877213.94962393,84,7,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1914233.46429317,85,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1821789.48158458,86,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2091695.8062775,87,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1970241.60187732,88,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2021340.7121813,89,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1893615.13352083,90,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1976492.86001621,91,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2060315.35055788,92,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1853164.38802933,93,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1541358.95710434,94,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1863152.38913251,95,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2094734.03426778,96,8,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
758657.767084844,97,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
722019.944786598,98,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
828990.454618961,99,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
780855.168494218,100,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
801107.001745682,101,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
750486.21587307,102,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
783332.695728793,103,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
816553.608795068,104,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
734454.59129648,105,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
610878.43593038,106,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
738413.081603919,107,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
830194.579040559,108,9,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
515449.589506355,109,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
490557.007787191,110,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
563235.240021267,111,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
530531.016127128,112,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
544290.578856354,113,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
509897.649092005,114,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
532214.305287878,115,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
554785.360045329,116,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
499005.39349845,117,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
415044.902589634,118,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
501694.883137335,119,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
564053.349932949,120,10,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
363256.322738387,121,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
345713.602979064,122,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
396932.631807394,123,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
373884.759907496,124,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
383581.630874632,125,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
359343.665710353,126,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
375071.035817085,127,11,LCV_NIII_G,>=1.76t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
