fuel,region,estimation_t,consumption_t,Year,type,kinitial,estimation_consumption,kfinal
G,PB,510904.5,468885.35265775,2020,data,1,1.08961497113116,0.917755378270792
G,PB,510904.5,492595.23761175,2019,data,1,1.03716897970232,0.964163043409776
G,PB,510904.5,481051.66461975,2018,data,1,1.06205744117702,0.941568658369128
G,PB,510904.5,537796.73111675,2017,data,1,0.949995547461013,1.0526365125317
G,PB,510904.5,523894.27896225,2016,data,1,0.975205342978777,1.02542506273139
G,PB,510904.5,499612.747179,2015,data,1,1.02260101025196,0.977898505844047
G,PB,510904.5,517619.10903325,2014,data,1,0.987027895771099,1.01314259129299
G,PB,510904.5,471543.29345375,2013,data,1,1.08347315525994,0.922957800242022
G,PB,510904.5,443762.3946595,2012,data,1,1.15130192677101,0.868581886946582
G,PB,510904.5,385941.6741355,2011,data,1,1.32378681608928,0.755408641214748
G,PB,510904.5,335509.735953,2010,data,1,1.52277101154397,0.65669755493052
G,PB,510904.5,270839.617255985,2009,data,1,1.88637284742991,0.530117893375348
G,PB,510904.5,257449.173951779,2008,data,1,1.98448684902634,0.503908605134186
G,PB,510904.5,227045.809865193,2007,data,1,2.25022650848896,0.444399706530658
G,PB,510904.5,211950.6565995,2006,data,1,2.4104879324125,0.414853767386077
G,PB,510904.5,202068.05901625,2005,data,1,2.52837832207273,0.395510431041907
G,PB,510904.5,204226.073107,2004,data,1,2.50166147851417,0.399734339993091
G,PB,510904.5,178730.95759925,2003,data,1,2.8585115128491,0.349832419951772
G,PB,510904.5,181448.19903875,2002,data,1,2.81570444185501,0.355150911841156
G,PB,510904.5,164059.2602005,2001,data,1,3.11414606755884,0.321115316464232
G,PB,510904.5,166267.319533,2000,data,1,3.07278965845479,0.32543717961576
G,PB,510904.5,149640.5875797,1999,data,1,3.41421073161643,0.292893461654184
G,PB,510904.5,134676.52882173,1998,data,1,3.79356747957381,0.263604115488766
G,PB,510904.5,121208.875939557,1997,data,1,4.21507497730423,0.237243703939889
G,PB,510904.5,109087.988345601,1996,data,1,4.68341664144915,0.2135193335459
G,PB,510904.5,98179.1895110412,1995,data,1,5.20379626827683,0.19216740019131
G,PB,510904.5,88361.2705599371,1994,data,1,5.78199585364092,0.172950660172179
G,PB,510904.5,79525.1435039434,1993,data,1,6.42443983737881,0.155655594154961
G,PB,510904.5,71572.629153549,1992,data,1,7.13826648597645,0.140090034739465
G,PB,510904.5,64415.3662381941,1991,data,1,7.9314072066405,0.126081031265519
G,PB,510904.5,57973.8296143747,1990,data,1,8.812674674045,0.113472928138967
G,PB,510904.5,52176.4466529373,1989,data,1,9.79186074893889,0.10212563532507
G,PB,510904.5,46958.8019876435,1988,data,1,10.8798452765988,0.0919130717925631
G,PB,510904.5,42262.9217888792,1987,data,1,12.0887169739986,0.0827217646133067
G,PB,510904.5,38036.6296099913,1986,data,1,13.4319077488874,0.0744495881519761
G,PB,510904.5,34232.9666489921,1985,data,1,14.9243419432082,0.0670046293367785
G,PB,510904.5,30809.6699840929,1984,data,1,16.5826021591202,0.0603041664031006
G,PB,510904.5,27728.7029856836,1983,data,1,18.4251135101336,0.0542737497627906
G,PB,510904.5,24955.8326871153,1982,data,1,20.4723483445928,0.0488463747865115
G,PB,510904.5,22460.2494184037,1981,data,1,22.7470537162143,0.0439617373078604
G,PB,510904.5,20214.2244765634,1980,data,1,25.274504129127,0.0395655635770743
G,PB,510904.5,18192.802028907,1979,data,1,28.0827823656966,0.0356090072193669
G,PB,510904.5,16373.5218260163,1978,data,1,31.2030915174407,0.0320481064974302
G,PB,510904.5,14736.1696434147,1977,data,1,34.6701016860452,0.0288432958476872
G,PB,510904.5,13262.5526790732,1976,data,1,38.5223352067169,0.0259589662629185
G,PB,510904.5,11936.2974111659,1975,data,1,42.8025946741299,0.0233630696366266
G,PB,510904.5,10742.6676700493,1974,data,1,47.558438526811,0.021026762672964
G,PB,510904.5,9668.40090304438,1973,data,1,52.8427094742344,0.0189240864056676
G,PB,510904.5,8701.56081273995,1972,data,1,58.7141216380383,0.0170316777651008
G,PB,510904.5,7831.40473146595,1971,data,1,65.2379129311536,0.0153285099885907
G,PB,510904.5,7048.26425831936,1970,data,1,72.486569923504,0.0137956589897317
G,PB,510904.5,6343.43783248742,1969,data,1,80.5406332483378,0.0124160930907585
G,PB,510904.5,5709.09404923868,1968,data,1,89.4895924981531,0.0111744837816826
G,PB,510904.5,5138.18464431481,1967,data,1,99.4328805535034,0.0100570354035144
G,PB,510904.5,4624.36617988333,1966,data,1,110.480978392782,0.00905133186316294
G,PB,510904.5,4161.929561895,1965,data,1,122.756642658646,0.00814619867684665
G,PB,510904.5,3745.7366057055,1964,data,1,136.396269620718,0.00733157880916198
G,PB,510904.5,3371.16294513495,1963,data,1,151.551410689687,0.00659842092824578
G,PB,510904.5,3034.04665062145,1962,data,1,168.390456321874,0.00593857883542121
G,PB,510904.5,2730.64198555931,1961,data,1,187.100507024305,0.00534472095187908
G,PB,510904.5,2457.57778700338,1960,data,1,207.889452249227,0.00481024885669118
G,PE,1072811.45,1072814.28813695,2100,projection,1,0.999997354493705,1.00000264551329
G,PE,1072811.45,1072814.08326868,2099,projection,1,0.99999754545664,1.00000245454938
G,PE,1072811.45,1072813.84524581,2098,projection,1,0.999997767323917,1.00000223268107
G,PE,1072811.45,1072813.56870283,2097,projection,1,0.999998025096916,1.00000197490698
G,PE,1072811.45,1072813.24740589,2096,projection,1,0.999998324586414,1.00000167541639
G,PE,1072811.45,1072812.87411235,2095,projection,1,0.999998672543568,1.00000132745819
G,PE,1072811.45,1072812.44040746,2094,projection,1,0.999999076812104,1.00000092318875
G,PE,1072811.45,1072811.93651471,2093,projection,1,0.999999546505133,1.00000045349507
G,PE,1072811.45,1072811.35107545,2092,projection,1,1.00000009221058,0.999999907789432
G,PE,1072811.45,1072810.67089287,2091,projection,1,1.00000072622985,0.999999273770679
G,PE,1072811.45,1072809.88063454,2090,projection,1,1.00000146285515,0.999998537146991
G,PE,1072811.45,1072808.96248682,2089,projection,1,1.00000231869165,0.99999768131373
G,PE,1072811.45,1072807.89575333,2088,projection,1,1.0000033130318,0.99999668697918
G,PE,1072811.45,1072806.6563885,2087,projection,1,1.00000446829023,0.999995531729735
G,PE,1072811.45,1072805.21645559,2086,projection,1,1.00000581050904,0.999994189524723
G,PE,1072811.45,1072803.54349709,2085,projection,1,1.00000736994481,0.999992630109503
G,PE,1072811.45,1072801.59980317,2084,projection,1,1.00000918175069,0.999990818333611
G,PE,1072811.45,1072799.34156186,2083,projection,1,1.00001128676881,0.999988713358584
G,PE,1072811.45,1072796.71787171,2082,projection,1,1.00001373245093,0.999986267737647
G,PE,1072811.45,1072793.66959478,2081,projection,1,1.00001657392817,0.999983426346519
G,PE,1072811.45,1072790.12802401,2080,projection,1,1.00001987525373,0.99998012514129
G,PE,1072811.45,1072786.01333518,2079,projection,1,1.00002371084681,0.999976289715384
G,PE,1072811.45,1072781.23278844,2078,projection,1,1.00002816717019,0.99997183362318
G,PE,1072811.45,1072775.67863905,2077,projection,1,1.00003334467929,0.999966656432543
G,PE,1072811.45,1072769.22571032,2076,projection,1,1.00003936008665,0.999960641462504
G,PE,1072811.45,1072761.72857425,2075,projection,1,1.00004634899291,0.999953653155218
G,PE,1072811.45,1072753.01827643,2074,projection,1,1.00005446894352,0.999945534023181
G,PE,1072811.45,1072742.8985318,2073,projection,1,1.00006390298019,0.999936101103137
G,PE,1072811.45,1072731.14130574,2072,projection,1,1.00007486376704,0.999925141837121
G,PE,1072811.45,1072717.48168154,2071,projection,1,1.00008759838453,0.999912409288272
G,PE,1072811.45,1072701.61189928,2070,projection,1,1.0001023938992,0.999897616584236
G,PE,1072811.45,1072683.1744325,2069,projection,1,1.00011958383478,0.999880430463802
G,PE,1072811.45,1072661.75394818,2068,projection,1,1.00013955569057,0.999860463782505
G,PE,1072811.45,1072636.86797035,2067,projection,1,1.00016275967651,0.999837266809889
G,PE,1072811.45,1072607.95603926,2066,projection,1,1.00018971886195,0.999810317124469
G,PE,1072811.45,1072574.36712498,2065,projection,1,1.00022104096675,0.999779007881564
G,PE,1072811.45,1072535.34501601,2064,projection,1,1.00025743206066,0.999742634193554
G,PE,1072811.45,1072490.01135925,2063,projection,1,1.00029971247969,0.999700377320967
G,PE,1072811.45,1072437.34597704,2062,projection,1,1.00034883531832,0.999651286325328
G,PE,1072811.45,1072376.16402787,2061,projection,1,1.00040590791434,0.999594256780046
G,PE,1072811.45,1072305.08951052,2060,projection,1,1.00047221681072,0.999528006072752
G,PE,1072811.45,1072222.52453326,2059,projection,1,1.00054925675712,0.999451044760252
G,PE,1072811.45,1072126.61368161,2058,projection,1,1.00063876440492,0.999361643354584
G,PE,1072811.45,1072015.20271619,2057,projection,1,1.00074275745511,0.999257793824058
G,PE,1072811.45,1071885.79071682,2056,projection,1,1.00086358014183,0.999137164985349
G,PE,1072811.45,1071735.47465775,2055,projection,1,1.00100395607657,0.998997050840337
G,PE,1072811.45,1071560.88524992,2054,projection,1,1.00116704964439,0.998834310772805
G,PE,1072811.45,1071358.11271959,2053,projection,1,1.00135653733626,0.998645300364373
G,PE,1072811.45,1071122.62100497,2052,projection,1,1.00157669062525,0.998425791414668
G,PE,1072811.45,1070849.14864576,2051,projection,1,1.00183247225505,0.998170879557414
G,PE,1072811.45,1070531.59441197,2050,projection,1,1.00212964811121,0.997874877651588
G,PE,1072811.45,1070162.88547115,2049,projection,1,1.002474917197,0.997531192896153
G,PE,1072811.45,1069734.82562919,2048,projection,1,1.00287606264384,0.997132185370685
G,PE,1072811.45,1069237.92090374,2047,projection,1,1.00334212716029,0.996669005447078
G,PE,1072811.45,1068661.17941018,2046,projection,1,1.00388361687482,0.99613140725724
G,PE,1072811.45,1067991.88227057,2045,projection,1,1.00451273816724,0.995507535150349
G,PE,1072811.45,1067215.32201474,2044,projection,1,1.00524367282761,0.994783679848625
G,PE,1072811.45,1066314.50475826,2043,projection,1,1.00609289774523,0.99394400083841
G,PE,1072811.45,1065269.81235223,2042,projection,1,1.00707955633429,0.99297021144977
G,PE,1072811.45,1064058.62075873,2041,projection,1,1.00822589006894,0.991841223132664
G,PE,1072811.45,1062654.87118508,2040,projection,1,1.00955773985546,0.990532745698301
G,PE,1072811.45,1061028.59110731,2039,projection,1,1.01110512854361,0.989016840850564
G,PE,1072811.45,1059145.36335262,2038,projection,1,1.0129029377083,0.987261427301716
G,PE,1072811.45,1056965.74305629,2037,projection,1,1.01499169395774,0.98522973730033
G,PE,1072811.45,1054444.62476367,2036,projection,1,1.01741848249305,0.982879726687917
G,PE,1072811.45,1051530.56546422,2035,projection,1,1.02023800851323,0.980163443878434
G,PE,1072811.45,1048165.0742222,2034,projection,1,1.02351383039174,0.97702636770161
G,PE,1072811.45,1044281.88565259,2033,projection,1,1.02731979242327,0.973406730187857
G,PE,1072811.45,1039806.24315409,2032,projection,1,1.03174168943802,0.969234848448053
G,PE,1072811.45,1034654.22892506,2031,projection,1,1.03687920080758,0.964432500161195
G,PE,1072811.45,1028732.19166353,2030,projection,1,1.04284813743915,0.9589123901162
G,PE,1072811.45,1021936.33964347,2029,projection,1,1.04978305241037,0.95257777090603
G,PE,1072811.45,1014152.58642754,2028,projection,1,1.05784027409435,0.945322299111869
G,PE,1072811.45,1005256.75818404,2027,projection,1,1.06720143014805,0.937030228549521
G,PE,1072811.45,995115.294031679,2026,projection,1,1.07807754180276,0.927577063081942
G,PE,1072811.45,983586.591581699,2025,projection,1,1.09071378075093,0.916830810839779
G,PE,1072811.45,970523.165038514,2024,projection,1,1.10539499586022,0.90465399585222
G,PE,1072811.45,955774.787376519,2023,projection,1,1.12245213429906,0.890906586965043
G,PE,1072811.45,1021576.28944875,2022,data,1,1.05015304395807,0.952242157229726
G,PE,1072811.45,993593.8671225,2021,data,1,1.07972833317391,0.926158895043952
G,PE,1072811.45,960216.0750595,2020,data,1,1.11726045612549,0.895046445542225
G,PE,1072811.45,1031713.34156625,2019,data,1,1.03983481339047,0.961691210106165
G,PE,1072811.45,988925.5845805,2018,data,1,1.08482525553739,0.921807447693162
G,PE,1072811.45,1127590.18330525,2017,data,1,0.951419643309877,1.05106091411054
G,PE,1072811.45,1086987.22684475,2016,data,1,0.986958653703872,1.01321367034697
G,PE,1072811.45,1039148.30210975,2015,data,1,1.03239494095492,0.968621561701033
G,PE,1072811.45,1129279.530582,2014,data,1,0.949996365777658,1.05263560580193
G,PE,1072811.45,1040484.15277625,2013,data,1,1.03106947581805,0.969866748510421
G,PE,1072811.45,973153.084197,2012,data,1,1.10240769661151,0.907105423042418
G,PE,1072811.45,834853.65410125,2011,data,1,1.28502935182684,0.778192341348753
G,PE,1072811.45,678020.08174775,2010,data,1,1.58227090742591,0.632003025086794
G,PE,1072811.45,528974.298566469,2009,data,1,2.02809749529862,0.493072942655924
G,PE,1072811.45,510582.025840473,2008,data,1,2.10115396881439,0.47592894896906
G,PE,1072811.45,469113.497441115,2007,data,1,2.28689103138556,0.437274879421836
G,PE,1072811.45,480944.1681555,2006,data,1,2.23063615494998,0.448302605416357
G,PE,1072811.45,474917.35691225,2005,data,1,2.25894344433956,0.442684832374086
G,PE,1072811.45,468015.1585935,2004,data,1,2.2922579115259,0.436251084562436
G,PE,1072811.45,429914.6090365,2003,data,1,2.49540589561337,0.400736409959551
G,PE,1072811.45,443496.55623,2002,data,1,2.4189848487654,0.413396553728057
G,PE,1072811.45,437303.76774875,2001,data,1,2.45324081135376,0.407624068282222
G,PE,1072811.45,459434.42064625,2000,data,1,2.3350698201736,0.428252719195204
G,PE,1072811.45,413490.978581625,1999,data,1,2.59452202241511,0.385427447275684
G,PE,1072811.45,372141.880723463,1998,data,1,2.8828022471279,0.346884702548116
G,PE,1072811.45,334927.692651116,1997,data,1,3.20311360791989,0.312196232293304
G,PE,1072811.45,301434.923386005,1996,data,1,3.55901511991098,0.280976609063974
G,PE,1072811.45,271291.431047404,1995,data,1,3.95446124434554,0.252878948157576
G,PE,1072811.45,244162.287942664,1994,data,1,4.3938458270506,0.227591053341819
G,PE,1072811.45,219746.059148397,1993,data,1,4.88205091894511,0.204831948007637
G,PE,1072811.45,197771.453233558,1992,data,1,5.42450102105012,0.184348753206873
G,PE,1072811.45,177994.307910202,1991,data,1,6.02722335672236,0.165913877886186
G,PE,1072811.45,160194.877119182,1990,data,1,6.69691484080262,0.149322490097567
G,PE,1072811.45,144175.389407264,1989,data,1,7.44101648978069,0.134390241087811
G,PE,1072811.45,129757.850466537,1988,data,1,8.26779609975632,0.120951216979029
G,PE,1072811.45,116782.065419884,1987,data,1,9.18644011084035,0.108856095281127
G,PE,1072811.45,105103.858877895,1986,data,1,10.2071556787115,0.0979704857530139
G,PE,1072811.45,94593.4729901056,1985,data,1,11.3412840874572,0.0881734371777125
G,PE,1072811.45,85134.1256910951,1984,data,1,12.6014267638414,0.0793560934599412
G,PE,1072811.45,76620.7131219856,1983,data,1,14.0015852931571,0.0714204841139471
G,PE,1072811.45,68958.641809787,1982,data,1,15.5573169923967,0.0642784357025524
G,PE,1072811.45,62062.7776288083,1981,data,1,17.2859077693297,0.0578505921322972
G,PE,1072811.45,55856.4998659275,1980,data,1,19.2065641881441,0.0520655329190675
G,PE,1072811.45,50270.8498793347,1979,data,1,21.3406268757157,0.0468589796271607
G,PE,1072811.45,45243.7648914013,1978,data,1,23.7118076396841,0.0421730816644446
G,PE,1072811.45,40719.3884022611,1977,data,1,26.3464529329823,0.0379557734980002
G,PE,1072811.45,36647.449562035,1976,data,1,29.2738365922026,0.0341601961482002
G,PE,1072811.45,32982.7046058315,1975,data,1,32.5264851024473,0.0307441765333802
G,PE,1072811.45,29684.4341452484,1974,data,1,36.1405390027193,0.0276697588800421
G,PE,1072811.45,26715.9907307235,1973,data,1,40.1561544474658,0.0249027829920379
G,PE,1072811.45,24044.3916576512,1972,data,1,44.6179493860732,0.0224125046928341
G,PE,1072811.45,21639.9524918861,1971,data,1,49.5754993178591,0.0201712542235507
G,PE,1072811.45,19475.9572426975,1970,data,1,55.0838881309545,0.0181541288011956
G,PE,1072811.45,17528.3615184277,1969,data,1,61.204320145505,0.0163387159210761
G,PE,1072811.45,15775.5253665849,1968,data,1,68.0048001616722,0.0147048443289685
G,PE,1072811.45,14197.9728299264,1967,data,1,75.5608890685247,0.0132343598960716
G,PE,1072811.45,12778.1755469338,1966,data,1,83.9565434094719,0.0119109239064645
G,PE,1072811.45,11500.3579922404,1965,data,1,93.2850482327465,0.010719831515818
G,PE,1072811.45,10350.3221930164,1964,data,1,103.650053591941,0.00964784836423622
G,PE,1072811.45,9315.28997371474,1963,data,1,115.166726213267,0.00868306352781259
G,PE,1072811.45,8383.76097634327,1962,data,1,127.963029125853,0.00781475717503134
G,PE,1072811.45,7545.38487870894,1961,data,1,142.18114347317,0.0070332814575282
G,PE,1072811.45,6790.84639083805,1960,data,1,157.979048303522,0.00632995331177538
G,PI,435495.14,435495.905533976,2100,projection,1,0.999998242155745,1.00000175784735
G,PI,435495.14,435495.822370195,2099,projection,1,0.99999843311885,1.00000156688361
G,PI,435495.14,435495.725747707,2098,projection,1,0.999998654986323,1.00000134501549
G,PI,435495.14,435495.613488446,2097,projection,1,0.999998912759552,1.00000108724163
G,PI,435495.14,435495.483061865,2096,projection,1,0.999999212249315,1.00000078775131
G,PI,435495.14,435495.331527895,2095,projection,1,0.999999560206778,1.00000043979342
G,PI,435495.14,435495.155470672,2094,projection,1,0.999999964475673,1.00000003552433
G,PI,435495.14,435494.950921541,2093,projection,1,1.00000043416912,0.99999956583107
G,PI,435495.14,435494.713269597,2092,projection,1,1.00000097987505,0.999999020125913
G,PI,435495.14,435494.437157757,2091,projection,1,1.00000161389488,0.999998386107723
G,PI,435495.14,435494.116362006,2090,projection,1,1.00000235052084,0.999997649484689
G,PI,435495.14,435493.743651111,2089,projection,1,1.00000320635809,0.999996793652187
G,PI,435495.14,435493.310623631,2088,projection,1,1.00000420069913,0.99999579931852
G,PI,435495.14,435492.807518559,2087,projection,1,1.00000535595859,0.9999946440701
G,PI,435495.14,435492.222995318,2086,projection,1,1.00000669817859,0.99999330186628
G,PI,435495.14,435491.543878171,2085,projection,1,1.00000825761574,0.999991742452445
G,PI,435495.14,435490.754859276,2084,projection,1,1.00001006942323,0.999989930678161
G,PI,435495.14,435489.838153696,2083,projection,1,1.00001217444321,0.999987825705002
G,PI,435495.14,435488.773098608,2082,projection,1,1.00001462012751,0.999985380086236
G,PI,435495.14,435487.53568768,2081,projection,1,1.00001746160727,0.999982538697631
G,PI,435495.14,435486.098030123,2080,projection,1,1.00002076293576,0.999979237495331
G,PI,435495.14,435484.427722263,2079,projection,1,1.00002459853224,0.99997540207283
G,PI,435495.14,435482.487117488,2078,projection,1,1.00002905485958,0.999970945984581
G,PI,435495.14,435480.232478128,2077,projection,1,1.00003423237327,0.999965768798541
G,PI,435495.14,435477.612990234,2076,projection,1,1.00004024778598,0.999959753833841
G,PI,435495.14,435474.569619076,2075,projection,1,1.00004723669844,0.999952765532758
G,PI,435495.14,435471.033779671,2074,projection,1,1.00005535665626,0.999944646407928
G,PI,435495.14,435466.925792483,2073,projection,1,1.00006479070131,0.999935213496257
G,PI,435495.14,435462.153089631,2072,projection,1,1.00007575149789,0.999924254239969
G,PI,435495.14,435456.60813141,2071,projection,1,1.00008848612668,0.999911521702422
G,PI,435495.14,435450.165986413,2070,projection,1,1.00010328165448,0.999896729011518
G,PI,435495.14,435442.681521132,2069,projection,1,1.00012047160532,0.99987954290634
G,PI,435495.14,435433.986136184,2068,projection,1,1.00014044347884,0.999859576242766
G,PI,435495.14,435423.883976314,2067,projection,1,1.00016364748538,0.999836379290741
G,PI,435495.14,435412.147529708,2066,projection,1,1.00019060669475,0.999809429629243
G,PI,435495.14,435398.512518688,2065,projection,1,1.00022192882735,0.99977812041413
G,PI,435495.14,435382.671968397,2064,projection,1,1.00025831995356,0.999741746758408
G,PI,435495.14,435364.26932209,2063,projection,1,1.00030060041012,0.999699489923331
G,PI,435495.14,435342.890451048,2062,projection,1,1.00034972329236,0.999650398971268
G,PI,435495.14,435318.054383288,2061,projection,1,1.00040679593904,0.999593369476609
G,PI,435495.14,435289.20254785,2060,projection,1,1.00047310489427,0.999527118828123
G,PI,435495.14,435255.68630004,2059,projection,1,1.00055014490907,0.999450157583939
G,PI,435495.14,435216.752456923,2058,projection,1,1.00063965263632,0.99936075625763
G,PI,435495.14,435171.526531232,2057,projection,1,1.00074364577882,0.999256906819287
G,PI,435495.14,435118.993304863,2056,projection,1,1.00086446857279,0.999136278087656
G,PI,435495.14,435057.974329829,2055,projection,1,1.00100484463213,0.998996164067018
G,PI,435495.14,434987.101884247,2054,projection,1,1.00116793834473,0.998833424143945
G,PI,435495.14,434904.788843032,2053,projection,1,1.0013574262048,0.998644413903291
G,PI,435495.14,434809.193847104,2052,projection,1,1.00157757968921,0.998424905148435
G,PI,435495.14,434698.181070684,2051,projection,1,1.00183336154606,0.998169993517457
G,PI,435495.14,434569.273793693,2050,projection,1,1.00213053766601,0.997873991874381
G,PI,435495.14,434419.600885868,2049,projection,1,1.00247580705829,0.997530307424022
G,PI,435495.14,434245.835201949,2048,projection,1,1.00287695286121,0.997131300252739
G,PI,435495.14,434044.122775325,2047,projection,1,1.00334301779136,0.99666812074028
G,PI,435495.14,433810.001584199,2046,projection,1,1.00388450798655,0.996130523027649
G,PI,435495.14,433538.308554839,2045,projection,1,1.00451362983743,0.995506651474546
G,PI,435495.14,433223.073368698,2044,projection,1,1.00524456514662,0.994782796815363
G,PI,435495.14,432857.397565186,2043,projection,1,1.00609379081806,0.993943118550499
G,PI,435495.14,432433.317395491,2042,projection,1,1.00708045028295,0.992969330026257
G,PI,435495.14,431941.648906711,2041,projection,1,1.00822678503516,0.991840342711313
G,PI,435495.14,431371.813849069,2040,projection,1,1.00955863600391,0.990531866438437
G,PI,435495.14,430711.645241185,2039,projection,1,1.01110602606562,0.989015962936314
G,PI,435495.14,429947.171850567,2038,projection,1,1.01290383682617,0.987260550945683
G,PI,435495.14,429062.381514374,2037,projection,1,1.01499259492972,0.985228862747754
G,PI,435495.14,428038.964222171,2036,projection,1,1.0174193856192,0.98287885422136
G,PI,435495.14,426856.037309818,2035,projection,1,1.02023891414217,0.980162573823023
G,PI,435495.14,425489.85709371,2034,projection,1,1.02351473892851,0.977025500430867
G,PI,435495.14,423913.523947164,2033,projection,1,1.02732070433846,0.973405866130134
G,PI,435495.14,422096.691337562,2032,projection,1,1.03174260527838,0.969233988093557
G,PI,435495.14,420005.293854507,2031,projection,1,1.03688012120833,0.964431644069569
G,PI,435495.14,417601.314891574,2030,projection,1,1.0428490631383,0.958911538924576
G,PI,435495.14,414842.621460588,2029,projection,1,1.0497839842654,0.952576925337416
G,PI,435495.14,411682.901560594,2028,projection,1,1.05784121310149,0.945321459983674
G,PI,435495.14,408071.748335647,2027,projection,1,1.06720237746475,0.937029396781895
G,PI,435495.14,403954.94437124,2026,projection,1,1.0780784987738,0.927576239705546
G,PI,435495.14,399275.007900778,2025,projection,1,1.09071474893872,0.916829997002441
G,PI,435495.14,393972.068860247,2024,projection,1,1.10539597708,0.904653192823797
G,PI,435495.14,387985.144416668,2023,projection,1,1.12245313065984,0.890905796139694
G,PI,435495.14,416638.0953805,2022,data,1,1.04526001061492,0.956699758763094
G,PI,435495.14,404264.50873025,2021,data,1,1.07725296333295,0.928287072802351
G,PI,435495.14,392014.55798575,2020,data,1,1.11091573291987,0.900158284167649
G,PI,435495.14,423046.54807275,2019,data,1,1.02942605721276,0.971415084156278
G,PI,435495.14,420616.43754025,2018,data,1,1.03537356396902,0.965834974737606
G,PI,435495.14,458417.283597,2017,data,1,0.949997209055601,1.05263467141562
G,PI,435495.14,449553.41226775,2016,data,1,0.968728360448131,1.03228112320094
G,PI,435495.14,437403.4667765,2015,data,1,0.995637147573238,1.00438197031659
G,PI,435495.14,429326.78957875,2014,data,1,1.01436749481043,0.985836006295616
G,PI,435495.14,377126.12307825,2013,data,1,1.15477320013082,0.865970910899832
G,PI,435495.14,343116.0379605,2012,data,1,1.26923574481859,0.787875699279905
G,PI,435495.14,282078.865075,2011,data,1,1.54387724115456,0.647719892063549
G,PI,435495.14,260511.1240375,2010,data,1,1.67169498657305,0.598195249750663
G,PI,435495.14,210654.510143004,2009,data,1,2.06734306189012,0.483712654389218
G,PI,435495.14,185655.84158493,2008,data,1,2.34571202436837,0.426309789783028
G,PI,435495.14,160899.452946598,2007,data,1,2.7066290905572,0.36946325726298
G,PI,435495.14,147622.29799975,2006,data,1,2.95006341115715,0.338975764459163
G,PI,435495.14,131040.112504,2005,data,1,3.32337275722887,0.30089913863103
G,PI,435495.14,123846.2162945,2004,data,1,3.51641861196966,0.284380248869138
G,PI,435495.14,109802.08204875,2003,data,1,3.96618289812254,0.252131589915676
G,PI,435495.14,109614.39146175,2002,data,1,3.97297411583009,0.251700607868437
G,PI,435495.14,95759.64109425,2001,data,1,4.54779419621436,0.219886819160026
G,PI,435495.14,90302.0487495,2000,data,1,4.82264960796265,0.207354894361163
G,PI,435495.14,81271.84387455,1999,data,1,5.35849956440294,0.186619404925047
G,PI,435495.14,73144.659487095,1998,data,1,5.95388840489216,0.167957464432542
G,PI,435495.14,65830.1935383855,1997,data,1,6.61543156099129,0.151161717989288
G,PI,435495.14,59247.174184547,1996,data,1,7.35047951221254,0.136045546190359
G,PI,435495.14,53322.4567660923,1995,data,1,8.16719945801393,0.122440991571323
G,PI,435495.14,47990.211089483,1994,data,1,9.07466606445993,0.110196892414191
G,PI,435495.14,43191.1899805347,1993,data,1,10.0829622938444,0.0991772031727719
G,PI,435495.14,38872.0709824813,1992,data,1,11.2032914376048,0.0892594828554947
G,PI,435495.14,34984.8638842331,1991,data,1,12.4481015973387,0.0803335345699452
G,PI,435495.14,31486.3774958098,1990,data,1,13.831223997043,0.0723001811129507
G,PI,435495.14,28337.7397462288,1989,data,1,15.3680266633811,0.0650701630016556
G,PI,435495.14,25503.965771606,1988,data,1,17.0755851815346,0.0585631467014901
G,PI,435495.14,22953.5691944454,1987,data,1,18.9728724239273,0.0527068320313411
G,PI,435495.14,20658.2122750008,1986,data,1,21.0809693599192,0.047436148828207
G,PI,435495.14,18592.3910475007,1985,data,1,23.4232992887992,0.0426925339453863
G,PI,435495.14,16733.1519427507,1984,data,1,26.0258880986657,0.0384232805508476
G,PI,435495.14,15059.8367484756,1983,data,1,28.9176534429619,0.0345809524957629
G,PI,435495.14,13553.853073628,1982,data,1,32.1307260477355,0.0311228572461866
G,PI,435495.14,12198.4677662652,1981,data,1,35.7008067197061,0.0280105715215679
G,PI,435495.14,10978.6209896387,1980,data,1,39.6675630218956,0.0252095143694111
G,PI,435495.14,9880.75889067484,1979,data,1,44.0750700243285,0.02268856293247
G,PI,435495.14,8892.68300160736,1978,data,1,48.9723000270317,0.020419706639223
G,PI,435495.14,8003.41470144662,1977,data,1,54.4136666967019,0.0183777359753007
G,PI,435495.14,7203.07323130196,1976,data,1,60.4596296630021,0.0165399623777706
G,PI,435495.14,6482.76590817177,1975,data,1,67.1773662922245,0.0148859661399936
G,PI,435495.14,5834.48931735459,1974,data,1,74.6415181024717,0.0133973695259942
G,PI,435495.14,5251.04038561913,1973,data,1,82.9350201138574,0.0120576325733948
G,PI,435495.14,4725.93634705722,1972,data,1,92.1500223487304,0.0108518693160553
G,PI,435495.14,4253.3427123515,1971,data,1,102.388913720812,0.00976668238444979
G,PI,435495.14,3828.00844111635,1970,data,1,113.765459689791,0.00879001414600481
G,PI,435495.14,3445.20759700471,1969,data,1,126.40606632199,0.00791101273140433
G,PI,435495.14,3100.68683730424,1968,data,1,140.451184802211,0.0071199114582639
G,PI,435495.14,2790.61815357382,1967,data,1,156.056872002456,0.00640792031243751
