array_x,g,veh,fuel,type_emi,pollutant,age,hour
array_x_7,102.39360448824,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,16
array_x_8,60.994084646443,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,16
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,16
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,16
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,16
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,16
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,16
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,16
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,16
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,16
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,16
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,16
array_x_19,5.71435028928003e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,16
array_x_20,3.32847702596406e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,16
array_x_21,2.27931041136625e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,16
array_x_22,4.40872755833654e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,16
array_x_23,3.1787697837841e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,16
array_x_24,8.84630997679068e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,16
array_x_25,3.55560507674775e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,16
array_x_26,1.08581942068226e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,16
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,16
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,16
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,16
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,16
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,17
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,17
array_x_3,864.710787321636,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,17
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,17
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,17
array_x_6,25357.3468649161,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,17
array_x_7,108.742309637405,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,17
array_x_8,64.7758975946133,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,17
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,17
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,17
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,17
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,17
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,17
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,17
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,17
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,17
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,17
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,17
array_x_19,6.01994950411531e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,17
array_x_20,3.50648150840541e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,17
array_x_21,2.4012062414812e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,17
array_x_22,4.64596783842308e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,17
array_x_23,3.34982418074033e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,17
array_x_24,9.49492778339481e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,17
array_x_25,3.81630459689585e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,17
array_x_26,1.1654324811401e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,17
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,17
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,17
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,17
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,17
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,18
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,18
array_x_3,816.883309693193,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,18
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,18
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,18
array_x_6,23954.822509166,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,18
array_x_7,102.727731748817,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,18
array_x_8,61.1931184290327,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,18
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,18
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,18
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,18
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,18
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,18
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,18
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,18
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,18
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,18
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,18
array_x_19,5.68698384154478e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,18
array_x_20,3.31253670240008e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,18
array_x_21,2.26839462460357e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,18
array_x_22,4.38899761657249e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,18
array_x_23,3.16454415022305e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,18
array_x_24,8.96975977022524e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,18
array_x_25,3.60522335978452e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,18
array_x_26,1.10097197395499e-304,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,18
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,18
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,18
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,18
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,18
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,19
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,19
array_x_3,696.805785867661,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,19
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,19
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,19
array_x_6,20433.590361993,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,19
array_x_7,87.6272987858219,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,19
array_x_8,52.1980538354367,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,19
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,19
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,19
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,19
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,19
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,19
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,19
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,19
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,19
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,19
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,19
array_x_19,4.85102731063588e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,19
array_x_20,2.82561133608946e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,19
array_x_21,1.93495261844501e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,19
array_x_22,3.74383819218405e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,19
array_x_23,2.69937290595063e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,19
array_x_24,7.65125254925748e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,19
array_x_25,3.07527460364764e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,19
array_x_26,9.39134919794252e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,19
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,19
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,19
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,19
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,19
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,20
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,20
array_x_3,449.056744175188,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,20
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,20
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,20
array_x_6,13168.4348004377,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,20
array_x_7,56.4714448296801,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,20
array_x_8,33.6390549318345,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,20
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,20
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,20
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,20
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,20
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,20
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,20
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,20
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,20
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,20
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,20
array_x_19,3.15154075014134e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,20
array_x_20,1.83569967751428e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,20
array_x_21,1.25707023195934e-90,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,20
array_x_22,2.43147232021006e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,20
array_x_23,1.75313412755027e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,20
array_x_24,4.87885848239632e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,20
array_x_25,1.96096384077144e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,20
array_x_26,5.98843959215204e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,20
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,20
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,20
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,20
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,20
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,21
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,21
array_x_3,313.273368157515,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,21
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,21
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,21
array_x_6,9186.63393169387,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,21
array_x_7,39.3959114432396,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,21
array_x_8,23.4674574579382,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,21
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,21
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,21
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,21
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,21
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,21
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,21
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,21
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,21
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,21
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,21
array_x_19,2.19859471768065e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,21
array_x_20,1.28063062933582e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,21
array_x_21,8.76964060076154e-91,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,21
array_x_22,1.69625672749458e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,21
array_x_23,1.22303080867504e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,21
array_x_24,3.40361535456171e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,21
array_x_25,1.36801808502381e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,21
array_x_26,4.1776872641944e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,21
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,21
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,21
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,21
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,21
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,22
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,22
array_x_3,246.343213528728,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,22
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,22
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,22
array_x_6,7223.93013346619,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,22
array_x_7,30.9790630525004,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,22
array_x_8,18.4536876451958,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,22
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,22
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,22
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,22
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,22
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,22
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,22
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,22
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,22
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,22
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,22
array_x_19,1.73997615286353e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,22
array_x_20,1.01349591070681e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,22
array_x_21,6.94032665129201e-91,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,22
array_x_22,1.33730643421774e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,22
array_x_23,9.6422136058581e-153,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,22
array_x_24,2.64824482293492e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,22
array_x_25,1.06441134909388e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,22
array_x_26,3.25052554908005e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,22
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,22
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,22
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,22
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,22
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,23
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,23
array_x_3,251.137643880003,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,23
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,23
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,23
array_x_6,7364.52515693471,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,23
array_x_7,31.5819899934354,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,23
array_x_8,18.8128407100265,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,23
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,23
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,23
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,23
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,23
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,23
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,23
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,23
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,23
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,23
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,23
array_x_19,1.77384026609923e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,23
array_x_20,1.03322097431048e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,23
array_x_21,7.07540207012769e-91,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,23
array_x_22,1.36333362800695e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,23
array_x_23,9.82987423146739e-153,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,23
array_x_24,2.69978602504401e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,23
array_x_25,1.08512734936535e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,23
array_x_26,3.3137885800638e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,23
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,23
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,23
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,23
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,23
array_x_1,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,1,24
array_x_2,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,2,24
array_x_3,259.356709837044,TRUCKS_LOWSPEED_D,D,Exhaust,FC,3,24
array_x_4,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,4,24
array_x_5,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,5,24
array_x_6,7605.54644339725,TRUCKS_LOWSPEED_D,D,Exhaust,FC,6,24
array_x_7,32.6155843793677,TRUCKS_LOWSPEED_D,D,Exhaust,FC,7,24
array_x_8,19.4285348618315,TRUCKS_LOWSPEED_D,D,Exhaust,FC,8,24
array_x_9,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,9,24
array_x_10,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,10,24
array_x_11,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,11,24
array_x_12,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,12,24
array_x_13,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,13,24
array_x_14,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,14,24
array_x_15,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,15,24
array_x_16,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,16,24
array_x_17,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,17,24
array_x_18,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,18,24
array_x_19,1.83189333181681e-52,TRUCKS_LOWSPEED_D,D,Exhaust,FC,19,24
array_x_20,1.0670355439021e-69,TRUCKS_LOWSPEED_D,D,Exhaust,FC,20,24
array_x_21,7.306961128294e-91,TRUCKS_LOWSPEED_D,D,Exhaust,FC,21,24
array_x_22,1.40795190520714e-118,TRUCKS_LOWSPEED_D,D,Exhaust,FC,22,24
array_x_23,1.01515798245025e-152,TRUCKS_LOWSPEED_D,D,Exhaust,FC,23,24
array_x_24,2.78814282837667e-194,TRUCKS_LOWSPEED_D,D,Exhaust,FC,24,24
array_x_25,1.12064067631399e-244,TRUCKS_LOWSPEED_D,D,Exhaust,FC,25,24
array_x_26,3.4222400510836e-305,TRUCKS_LOWSPEED_D,D,Exhaust,FC,26,24
array_x_27,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,27,24
array_x_28,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,28,24
array_x_29,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,29,24
array_x_30,0,TRUCKS_LOWSPEED_D,D,Exhaust,FC,30,24
array_x_1,3653.54822219005,MC_ORDINARY_G,G,Exhaust,FC,1,1
array_x_2,3622.02905388887,MC_ORDINARY_G,G,Exhaust,FC,2,1
array_x_3,5120.19055360192,MC_ORDINARY_G,G,Exhaust,FC,3,1
array_x_4,3808.26219641698,MC_ORDINARY_G,G,Exhaust,FC,4,1
array_x_5,6644.5520791582,MC_ORDINARY_G,G,Exhaust,FC,5,1
array_x_6,1819.61909629324,MC_ORDINARY_G,G,Exhaust,FC,6,1
array_x_7,2922.81361782781,MC_ORDINARY_G,G,Exhaust,FC,7,1
array_x_8,1653.86538613675,MC_ORDINARY_G,G,Exhaust,FC,8,1
array_x_9,785.880376516043,MC_ORDINARY_G,G,Exhaust,FC,9,1
array_x_10,1978.42644171292,MC_ORDINARY_G,G,Exhaust,FC,10,1
array_x_11,1950.01282916068,MC_ORDINARY_G,G,Exhaust,FC,11,1
array_x_12,2075.20187567764,MC_ORDINARY_G,G,Exhaust,FC,12,1
array_x_13,2165.53058836522,MC_ORDINARY_G,G,Exhaust,FC,13,1
array_x_14,1724.24271117144,MC_ORDINARY_G,G,Exhaust,FC,14,1
array_x_15,1689.84506061786,MC_ORDINARY_G,G,Exhaust,FC,15,1
array_x_16,653.141165958305,MC_ORDINARY_G,G,Exhaust,FC,16,1
array_x_17,270.48524882804,MC_ORDINARY_G,G,Exhaust,FC,17,1
array_x_18,156.627256639624,MC_ORDINARY_G,G,Exhaust,FC,18,1
array_x_19,83.219638919675,MC_ORDINARY_G,G,Exhaust,FC,19,1
array_x_20,37.9766977751637,MC_ORDINARY_G,G,Exhaust,FC,20,1
array_x_21,11.5108157324999,MC_ORDINARY_G,G,Exhaust,FC,21,1
array_x_22,2.33240894444594,MC_ORDINARY_G,G,Exhaust,FC,22,1
array_x_23,0.357112234068526,MC_ORDINARY_G,G,Exhaust,FC,23,1
array_x_24,0.039815053733168,MC_ORDINARY_G,G,Exhaust,FC,24,1
array_x_25,0.00310580450309641,MC_ORDINARY_G,G,Exhaust,FC,25,1
array_x_26,0.000162361469708535,MC_ORDINARY_G,G,Exhaust,FC,26,1
array_x_27,5.4310497719833e-06,MC_ORDINARY_G,G,Exhaust,FC,27,1
array_x_28,1.1062539744385e-07,MC_ORDINARY_G,G,Exhaust,FC,28,1
array_x_29,1.30136622373104e-09,MC_ORDINARY_G,G,Exhaust,FC,29,1
array_x_30,8.35609354736314e-12,MC_ORDINARY_G,G,Exhaust,FC,30,1
array_x_1,2603.37291105472,MC_ORDINARY_G,G,Exhaust,FC,1,2
array_x_2,2580.91360740139,MC_ORDINARY_G,G,Exhaust,FC,2,2
array_x_3,3648.4438075092,MC_ORDINARY_G,G,Exhaust,FC,3,2
array_x_4,2713.61592550783,MC_ORDINARY_G,G,Exhaust,FC,4,2
array_x_5,4734.64310226176,MC_ORDINARY_G,G,Exhaust,FC,5,2
array_x_6,1296.58807702505,MC_ORDINARY_G,G,Exhaust,FC,6,2
array_x_7,2082.68054339614,MC_ORDINARY_G,G,Exhaust,FC,7,2
array_x_8,1178.47858655566,MC_ORDINARY_G,G,Exhaust,FC,8,2
array_x_9,559.987047967566,MC_ORDINARY_G,G,Exhaust,FC,9,2
array_x_10,1409.74786471612,MC_ORDINARY_G,G,Exhaust,FC,10,2
array_x_11,1389.50145636863,MC_ORDINARY_G,G,Exhaust,FC,11,2
array_x_12,1478.70618356604,MC_ORDINARY_G,G,Exhaust,FC,12,2
array_x_13,1543.07082566191,MC_ORDINARY_G,G,Exhaust,FC,13,2
array_x_14,1228.62666464452,MC_ORDINARY_G,G,Exhaust,FC,14,2
array_x_15,1204.1162692127,MC_ORDINARY_G,G,Exhaust,FC,15,2
array_x_16,465.402374662321,MC_ORDINARY_G,G,Exhaust,FC,16,2
array_x_17,192.737012573687,MC_ORDINARY_G,G,Exhaust,FC,17,2
array_x_18,111.606343277985,MC_ORDINARY_G,G,Exhaust,FC,18,2
array_x_19,59.2989993440869,MC_ORDINARY_G,G,Exhaust,FC,19,2
array_x_20,27.0606818978591,MC_ORDINARY_G,G,Exhaust,FC,20,2
array_x_21,8.20214871672605,MC_ORDINARY_G,G,Exhaust,FC,21,2
array_x_22,1.66198169401265,MC_ORDINARY_G,G,Exhaust,FC,22,2
array_x_23,0.254463951162234,MC_ORDINARY_G,G,Exhaust,FC,23,2
array_x_24,0.02837062111609,MC_ORDINARY_G,G,Exhaust,FC,24,2
array_x_25,0.0022130725581463,MC_ORDINARY_G,G,Exhaust,FC,25,2
array_x_26,0.000115692315068134,MC_ORDINARY_G,G,Exhaust,FC,26,2
array_x_27,3.86994970234604e-06,MC_ORDINARY_G,G,Exhaust,FC,27,2
array_x_28,7.88272510626247e-08,MC_ORDINARY_G,G,Exhaust,FC,28,2
array_x_29,9.27301726482249e-10,MC_ORDINARY_G,G,Exhaust,FC,29,2
array_x_30,5.95421936716751e-12,MC_ORDINARY_G,G,Exhaust,FC,30,2
array_x_1,2594.54860417593,MC_ORDINARY_G,G,Exhaust,FC,1,3
array_x_2,2572.16542783685,MC_ORDINARY_G,G,Exhaust,FC,2,3
